player,clutch_fg_pct,normal_fg_pct,fg_pct_diff,clutch_to_rate,normal_to_rate,to_rate_diff,clutch_game_score_min,normal_game_score_min,gs_diff,year,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10
R. Westbrook,0.4253472222222222,0.4205669083717864,0.0047803138504358,43.0,8.282608695652174,34.71739130434783,216.04999999999995,21.95652173913044,194.09347826086952,2017,0,0,0,5,5,0,0,0
A. Roberson,0.5507246376811594,0.4568181818181818,0.0939064558629775,3.0,1.1304347826086956,1.8695652173913044,38.9,6.49782608695652,32.40217391304348,2017,1,1,1,1,1,7,7,7
V. Oladipo,0.3981900452488687,0.4468911917098445,-0.0487011464609757,17.0,1.9782608695652173,15.021739130434783,57.7,9.891304347826088,47.80869565217392,2017,0,1,4,0,4,4,4,4
G. Henderson,0.375,0.4342984409799554,-0.0592984409799554,10.0,0.9130434782608696,9.08695652173913,30.55,5.9413043478260885,24.608695652173907,2017,1,1,1,4,1,1,1,9
R. Covington,0.3636363636363636,0.4083044982698962,-0.0446681346335325,16.0,2.152173913043478,13.847826086956522,44.24999999999999,8.954347826086956,35.29565217391304,2017,0,1,4,4,4,1,1,4
S. Adams,0.5454545454545454,0.5775577557755776,-0.0321032103210321,10.0,2.8260869565217392,7.173913043478261,44.35,11.893478260869566,32.45652173913044,2017,1,1,1,4,1,1,1,9
S. Rodriguez,0.3566878980891719,0.4063324538258575,-0.0496445557366855,15.0,2.130434782608696,12.869565217391305,17.050000000000004,2.8434782608695666,14.206521739130435,2017,1,1,1,4,1,1,1,4
D. Sabonis,0.3296703296703296,0.4122137404580153,-0.0825434107876856,8.5,1.434782608695652,7.065217391304348,10.0,3.3521739130434787,6.647826086956521,2017,1,3,3,3,1,2,2,1
J. Okafor,0.532608695652174,0.5092348284960422,0.0233738671561317,10.5,1.5,9.0,32.55000000000001,4.82608695652174,27.72391304347827,2017,1,1,1,4,1,1,1,9
N. Stauskas,0.3727810650887574,0.4051724137931034,-0.032391348704346,22.0,1.826086956521739,20.17391304347826,32.19999999999998,5.750000000000003,26.449999999999974,2017,0,1,4,4,4,1,4,4
T. McConnell,0.5092592592592593,0.448019801980198,0.0612394572790612,19.0,2.652173913043478,16.347826086956523,38.50000000000001,4.389130434782608,34.1108695652174,2017,0,1,4,4,4,1,4,4
E. Ilyasova,0.4175824175824176,0.4322845417236662,-0.0147021241412486,11.0,2.152173913043478,8.847826086956522,63.25,10.2304347826087,53.0195652173913,2017,0,1,4,0,4,4,8,9
J. Grant,0.4324324324324324,0.4533622559652928,-0.0209298235328603,18.0,1.3478260869565215,16.652173913043477,68.55,7.28913043478261,61.26086956521739,2017,0,1,4,0,0,4,4,8
R. Holmes,0.4893617021276595,0.580441640378549,-0.0910799382508893,7.5,0.8695652173913043,6.630434782608695,37.7,6.517391304347826,31.182608695652178,2017,1,1,1,4,1,1,1,9
E. Freedom,0.4974619289340101,0.5547703180212014,-0.0573083890871912,16.0,2.0217391304347827,13.978260869565217,71.70000000000002,11.039130434782605,60.66086956521741,2017,0,1,4,0,4,4,8,8
S. Christon,0.3928571428571428,0.3194444444444444,0.0734126984126984,6.5,0.6521739130434783,5.8478260869565215,15.05,0.1065217391304349,14.943478260869568,2017,1,3,1,1,1,7,7,7
K. Singler,0.4242424242424242,0.392156862745098,0.0320855614973262,1.5,0.1739130434782608,1.3260869565217392,13.500000000000004,0.2717391304347826,13.22826086956522,2017,1,3,3,1,6,7,7,7
H. Thompson,0.375,0.3881578947368421,-0.013157894736842,2.5,0.1304347826086956,2.369565217391304,12.450000000000005,1.7630434782608695,10.686956521739134,2017,1,3,3,3,6,2,2,2
A. Abrines,0.3761467889908257,0.396078431372549,-0.0199316423817232,6.0,0.4565217391304347,5.543478260869565,28.65000000000001,3.382608695652173,25.267391304347832,2017,1,1,1,4,1,1,1,7
T. Chandler,0.6875,0.6683673469387755,0.0191326530612244,8.0,1.065217391304348,6.934782608695652,22.79999999999999,6.858695652173912,15.941304347826078,2017,1,3,1,4,1,7,1,7
T. Lawson,0.5286624203821656,0.421917808219178,0.1067446121629875,17.0,2.065217391304348,14.934782608695652,58.20000000000002,4.945652173913045,53.25434782608697,2017,0,1,4,0,4,4,4,4
J. Dudley,0.4698795180722891,0.4486692015209125,0.0212103165513766,13.0,1.0217391304347827,11.978260869565217,25.050000000000004,3.691304347826088,21.35869565217392,2017,1,1,1,4,1,1,1,4
T. Warren,0.5208333333333334,0.4887218045112781,0.0321115288220552,6.5,0.9565217391304348,5.543478260869565,53.9,10.147826086956524,43.75217391304348,2017,1,1,1,4,4,1,1,9
D. Booker,0.4285714285714285,0.4228624535315985,0.00570897503983,26.5,4.086956521739131,22.413043478260867,102.04999999999998,11.726086956521744,90.32391304347824,2017,0,0,0,5,0,0,0,8
D. Cousins,0.4486486486486487,0.4529190207156309,-0.0042703720669822,34.0,4.369565217391305,29.630434782608692,152.84999999999997,17.00652173913044,135.84347826086952,2017,0,0,0,5,5,0,0,0
K. Koufos,0.5581395348837209,0.5501432664756447,0.0079962684080762,3.0,1.1956521739130437,1.8043478260869563,19.55,5.634782608695653,13.915217391304347,2017,1,3,3,3,6,7,2,7
E. Bledsoe,0.4486692015209125,0.4293125810635538,0.0193566204573587,23.5,3.847826086956522,19.65217391304348,109.4,10.786956521739134,98.61304347826088,2017,0,0,0,5,0,0,0,8
A. Afflalo,0.3880597014925373,0.4504249291784702,-0.0623652276859329,4.5,0.717391304347826,3.782608695652174,23.000000000000004,4.780434782608697,18.219565217391303,2017,1,3,1,3,1,2,1,1
M. Barnes,0.373134328358209,0.3926553672316384,-0.0195210388734294,18.5,1.5869565217391304,16.91304347826087,26.14999999999999,4.078260869565219,22.07173913043477,2017,1,1,1,4,4,1,1,4
R. Gay,0.4424778761061947,0.458966565349544,-0.0164886892433493,6.5,1.326086956521739,5.173913043478261,42.0,5.130434782608695,36.869565217391305,2017,1,1,1,4,1,1,1,9
A. Len,0.4428571428571428,0.5051020408163265,-0.0622448979591836,14.0,1.608695652173913,12.391304347826086,13.25,6.880434782608697,6.369565217391303,2017,1,1,1,4,1,1,1,1
B. Knight,0.3333333333333333,0.4198473282442748,-0.0865139949109414,8.5,1.5434782608695652,6.956521739130435,26.90000000000001,4.089130434782609,22.810869565217395,2017,1,1,1,4,1,1,1,1
G. Temple,0.4,0.4316770186335403,-0.0316770186335403,11.5,1.1956521739130437,10.304347826086955,30.3,4.656521739130435,25.643478260869564,2017,1,1,1,4,1,1,1,9
A. Tolliver,0.4470588235294118,0.4398496240601504,0.0072091994692614,6.5,0.9347826086956522,5.565217391304348,35.04999999999999,4.432608695652173,30.617391304347816,2017,1,1,1,4,1,1,1,9
L. Barbosa,0.4685314685314685,0.4216867469879518,0.0468447215435167,6.0,0.782608695652174,5.217391304347826,39.75000000000001,2.463043478260869,37.286956521739135,2017,1,1,1,4,1,1,1,9
P. Tucker,0.3865030674846625,0.4180327868852459,-0.0315297194005833,10.0,1.173913043478261,8.826086956521738,58.900000000000006,6.308695652173914,52.59130434782609,2017,0,1,4,4,4,1,8,9
B. McLemore,0.3619047619047619,0.4522292993630573,-0.0903245374582954,8.0,0.9782608695652174,7.021739130434782,15.999999999999991,4.2608695652173925,11.7391304347826,2017,1,3,1,3,1,1,1,1
W. Cauley-Stein,0.5434782608695652,0.5247813411078717,0.0186969197616935,11.5,1.0,10.5,57.89999999999999,5.804347826086956,52.09565217391304,2017,0,1,4,0,4,4,8,9
M. Chriss,0.4672131147540984,0.444007858546169,0.0232052562079294,15.5,1.673913043478261,13.826086956521738,35.45,6.047826086956524,29.40217391304348,2017,0,1,1,4,4,1,1,4
O. Casspi,0.5294117647058824,0.4538461538461538,0.0755656108597285,4.0,0.4565217391304347,3.5434782608695654,14.400000000000006,1.6521739130434785,12.747826086956527,2017,1,3,1,1,6,7,7,7
T. Ulis,0.4246575342465753,0.4172413793103448,0.0074161549362304,10.5,1.2173913043478262,9.282608695652174,28.90000000000001,2.52391304347826,26.376086956521743,2017,1,1,1,4,1,1,1,9
D. Bender,0.358974358974359,0.3524590163934426,0.0065153425809163,3.5,0.5434782608695652,2.9565217391304346,4.25,0.4891304347826083,3.760869565217392,2017,1,3,3,3,6,2,2,2
M. Richardson,0.4482758620689655,0.3846153846153846,0.0636604774535808,0.5,0.1521739130434782,0.3478260869565217,13.500000000000004,0.1891304347826088,13.310869565217397,2017,1,3,3,1,6,7,7,7
T. Mozgov,0.3846153846153846,0.5206349206349207,-0.136019536019536,4.0,1.391304347826087,2.608695652173913,0.4499999999999993,4.323913043478262,-3.873913043478263,2017,1,3,3,3,6,2,2,1
R. Anderson,0.4090909090909091,0.4166666666666667,-0.0075757575757575,4.0,1.2173913043478262,2.782608695652174,50.55,11.530434782608696,39.0195652173913,2017,1,1,1,4,1,1,1,9
T. Ariza,0.3846153846153846,0.4133333333333333,-0.0287179487179486,7.5,1.4565217391304348,6.043478260869565,55.8,13.371739130434786,42.42826086956521,2017,1,1,1,4,4,1,1,9
J. Harden,0.4197183098591549,0.4402877697841726,-0.0205694599250177,43.0,9.478260869565217,33.52173913043478,139.00000000000003,24.745652173913044,114.25434782608698,2017,0,0,0,5,5,0,0,0
J. Randle,0.608,0.4645061728395062,0.1434938271604938,13.5,3.1739130434782608,10.326086956521738,71.3,8.158695652173915,63.14130434782608,2017,0,1,4,0,4,4,8,9
E. Gordon,0.4,0.4088050314465409,-0.0088050314465408,23.5,1.9130434782608696,21.58695652173913,100.95,9.910869565217393,91.0391304347826,2017,0,0,0,5,0,0,0,8
D. Russell,0.3854748603351955,0.4098837209302325,-0.024408860595037,13.0,3.260869565217391,9.73913043478261,53.35,6.89782608695652,46.452173913043474,2017,0,1,4,4,4,1,1,9
L. Deng,0.3833333333333333,0.3873626373626374,-0.004029304029304,3.5,0.782608695652174,2.717391304347826,20.550000000000004,4.647826086956524,15.90217391304348,2017,1,3,3,3,1,7,2,7
C. Capela,0.5714285714285714,0.6457142857142857,-0.0742857142857142,11.0,1.5869565217391304,9.41304347826087,54.45,11.865217391304348,42.58478260869565,2017,0,1,4,4,4,1,1,9
N. Young,0.3595505617977528,0.4411764705882353,-0.0816259087904824,3.0,0.6521739130434783,2.347826086956521,24.199999999999992,8.450000000000001,15.749999999999991,2017,1,3,3,3,1,2,2,1
Nene,0.671875,0.6194225721784777,0.0524524278215222,8.5,1.4130434782608696,7.086956521739131,38.149999999999984,8.352173913043476,29.79782608695651,2017,1,1,1,4,1,1,1,9
M. Abdul-Rauf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,3,3,6,2,2,2
K. McDaniels,0.4590163934426229,0.4537037037037037,0.0053126897389192,6.0,0.3695652173913043,5.630434782608695,21.15000000000001,1.4869565217391305,19.663043478260875,2017,1,3,1,4,1,7,1,7
J. Clarkson,0.4823943661971831,0.4320203303684879,0.0503740358286952,19.0,2.739130434782609,16.26086956521739,90.45000000000002,8.478260869565217,81.9717391304348,2017,0,0,4,0,0,4,8,8
B. Ingram,0.3931034482758621,0.4048059149722736,-0.0117024666964115,12.5,1.9782608695652173,10.521739130434783,38.00000000000001,4.908695652173912,33.091304347826096,2017,1,1,1,4,4,1,1,9
L. Nance Jr.,0.5178571428571429,0.5301204819277109,-0.0122633390705679,5.5,0.9782608695652174,4.521739130434782,53.500000000000014,5.086956521739129,48.41304347826089,2017,1,1,1,4,4,1,1,9
T. Black,0.5660377358490566,0.4979253112033195,0.068112424645737,6.0,1.0,5.0,29.85,3.7086956521739127,26.14130434782609,2017,1,1,1,1,1,7,7,7
S. Dekker,0.4307692307692308,0.4806451612903226,-0.0498759305210917,3.0,0.7608695652173914,2.2391304347826084,46.60000000000001,5.023913043478261,41.57608695652175,2017,1,1,1,4,1,1,1,9
C. Brewer,0.421875,0.4227272727272727,-0.0008522727272727,9.0,0.8043478260869565,8.195652173913043,32.35,2.541304347826086,29.80869565217392,2017,1,1,1,4,1,1,1,9
L. Williams,0.4252336448598131,0.4302496328928047,-0.0050159880329916,27.5,2.5869565217391304,24.91304347826087,182.3,11.24130434782609,171.05869565217392,2017,0,0,0,5,5,0,0,0
H. Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,3,3,6,2,2,2
T. Ennis,0.3684210526315789,0.4867256637168141,-0.1183046110852352,11.5,0.4782608695652174,11.021739130434783,9.1,1.4978260869565216,7.60217391304348,2017,1,3,1,4,1,1,1,1
M. Huertas,0.375,0.3571428571428571,0.0178571428571428,6.5,0.1304347826086956,6.369565217391305,4.75,0.0978260869565218,4.652173913043479,2017,1,3,3,1,6,7,7,7
M. World Peace,0.2857142857142857,0.2692307692307692,0.0164835164835164,3.0,0.0217391304347826,2.9782608695652173,3.750000000000001,0.1934782608695652,3.556521739130436,2017,1,3,3,3,6,2,2,2
D. Howard,0.6265060240963856,0.6254416961130742,0.0010643279833113,15.5,3.260869565217391,12.23913043478261,59.6,14.06739130434782,45.53260869565217,2017,0,1,4,0,4,4,8,9
M. Morris,0.4520547945205479,0.449079754601227,0.0029750399193209,17.0,2.5217391304347827,14.478260869565217,67.35000000000002,11.293478260869568,56.05652173913045,2017,0,1,4,0,4,4,8,4
M. Gortat,0.6172839506172839,0.5641399416909622,0.0531440089263217,6.5,2.6739130434782608,3.8260869565217392,50.10000000000001,13.123913043478256,36.97608695652176,2017,1,1,1,4,1,1,1,9
J. Wall,0.4412532637075718,0.4538634658664666,-0.0126102021588948,37.0,6.565217391304348,30.43478260869565,138.8,16.947826086956525,121.85217391304349,2017,0,0,0,5,5,0,0,0
B. Beal,0.4702970297029702,0.4834324553950722,-0.0131354256921019,22.5,3.0,19.5,164.00000000000006,18.789130434782603,145.21086956521745,2017,0,0,0,5,5,0,0,0
K. Bazemore,0.3949044585987261,0.4116693679092382,-0.0167649093105121,15.0,2.4130434782608696,12.58695652173913,35.45,6.667391304347827,28.78260869565217,2017,1,1,1,4,4,1,1,4
O. Porter Jr.,0.5294117647058824,0.5154639175257731,0.0139478471801092,4.5,0.9782608695652174,3.5217391304347827,88.9,16.795652173913044,72.10434782608696,2017,0,1,4,0,4,4,8,9
K. Korver,0.4914285714285714,0.4452380952380952,0.0461904761904762,10.0,1.2173913043478262,8.782608695652174,78.39999999999998,6.415217391304347,71.98478260869562,2017,0,1,4,0,4,4,8,8
D. Schroder,0.4370629370629371,0.4556840077071291,-0.0186210706441919,22.5,4.826086956521739,17.67391304347826,86.60000000000001,11.06521739130435,75.53478260869566,2017,0,0,4,0,0,4,4,8
P. Millsap,0.4574898785425101,0.4453883495145631,0.0121015290279469,14.0,3.3043478260869565,10.695652173913045,110.15,12.693478260869568,97.45652173913044,2017,0,0,0,0,0,4,8,8
G. McCloud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,3,3,6,2,2,2
A. Nicholson,0.4090909090909091,0.3820224719101123,0.0270684371807967,2.5,0.2608695652173913,2.239130434782609,1.4000000000000008,0.6086956521739131,0.7913043478260877,2017,1,3,3,3,6,2,2,2
T. Hardaway Jr.,0.4561403508771929,0.4400564174894217,0.0160839333877712,13.0,1.9565217391304348,11.043478260869565,96.9,9.80869565217391,87.09130434782608,2017,0,0,4,0,0,4,8,8
M. Muscala,0.5671641791044776,0.4756944444444444,0.0914697346600331,7.0,0.9130434782608696,6.086956521739131,29.89999999999999,4.6673913043478255,25.232608695652168,2017,1,1,1,1,1,7,7,7
M. Delaney,0.4032258064516129,0.3670411985018726,0.0361846079497402,14.0,1.4565217391304348,12.543478260869565,26.60000000000001,1.306521739130435,25.293478260869573,2017,1,1,1,4,1,1,1,4
T. Burke,0.4301075268817204,0.4578313253012048,-0.0277237984194843,13.5,0.4565217391304347,13.043478260869565,9.150000000000006,1.8195652173913044,7.330434782608702,2017,1,1,1,4,1,1,1,1
T. Sefolosha,0.4067796610169492,0.4451038575667655,-0.0383241965498163,5.0,1.0434782608695652,3.9565217391304346,26.25,5.536956521739131,20.713043478260868,2017,1,3,1,4,1,1,1,1
M. Thornton,0.3709677419354839,0.4121621621621621,-0.0411944202266783,5.0,0.3260869565217391,4.673913043478261,9.2,1.808695652173913,7.391304347826086,2017,1,3,3,3,6,2,2,1
K. Oubre Jr.,0.4319526627218935,0.4161676646706587,0.0157849980512347,8.0,0.8913043478260869,7.108695652173913,52.69999999999999,4.173913043478262,48.52608695652172,2017,0,1,1,4,4,1,1,9
K. Humphries,0.3375,0.4477611940298507,-0.1102611940298507,6.5,0.3260869565217391,6.173913043478261,18.45,2.563043478260869,15.886956521739126,2017,1,3,1,3,1,1,1,1
D. Ochefu,0.4583333333333333,0.25,0.2083333333333333,1.5,0.0217391304347826,1.4782608695652173,3.9,-0.0369565217391304,3.936956521739131,2017,2,2,2,1,6,5,7,5
T. Satoransky,0.4677419354838709,0.3846153846153846,0.0831265508684863,7.0,0.5652173913043478,6.434782608695652,20.55,0.4521739130434785,20.09782608695652,2017,1,3,1,1,1,7,7,7
S. Mac,0.3695652173913043,0.4736842105263157,-0.1041189931350114,2.0,0.0434782608695652,1.9565217391304348,17.0,0.6347826086956523,16.36521739130435,2017,1,3,3,3,1,2,2,1
T. Prince,0.4166666666666667,0.4292682926829268,-0.0126016260162601,15.0,0.8260869565217391,14.173913043478262,35.300000000000004,2.9565217391304346,32.34347826086957,2017,0,1,1,4,4,1,1,4
D. Bembry,0.45,0.5263157894736842,-0.0763157894736841,5.0,0.1304347826086956,4.869565217391305,12.849999999999998,0.4956521739130436,12.354347826086954,2017,1,3,3,3,1,2,2,1
R. Lopez,0.3818181818181818,0.5116883116883116,-0.1298701298701298,6.0,1.891304347826087,4.108695652173913,10.4,10.617391304347825,-0.2173913043478261,2017,1,3,3,3,6,2,2,1
D. Wade,0.4246575342465753,0.4289544235924933,-0.0042968893459179,19.5,2.369565217391304,17.130434782608695,88.45000000000002,9.015217391304349,79.43478260869567,2017,0,0,4,0,0,4,4,8
R. Rondo,0.3644859813084112,0.4175365344467641,-0.0530505531383528,16.0,3.065217391304348,12.934782608695652,9.34999999999999,4.380434782608695,4.969565217391295,2017,1,1,1,4,1,1,1,1
J. Butler,0.4253246753246753,0.461465271170314,-0.0361405958456386,17.0,3.0217391304347827,13.978260869565217,137.74999999999997,22.073913043478264,115.67608695652171,2017,0,0,0,5,5,0,0,0
T. Gibson,0.44,0.5276532137518685,-0.0876532137518684,8.5,2.0869565217391304,6.413043478260869,18.3,10.389130434782611,7.910869565217386,2017,1,3,1,3,1,2,1,1
D. McDermott,0.4532374100719424,0.4468085106382978,0.0064288994336446,3.5,0.6956521739130435,2.8043478260869565,49.89999999999999,5.22826086956522,44.67173913043477,2017,1,1,1,4,1,1,1,9
N. Mirotic,0.3861386138613861,0.416135881104034,-0.0299972672426478,14.0,1.2173913043478262,12.782608695652174,56.45,7.513043478260869,48.936956521739134,2017,0,1,4,0,4,4,8,4
I. Canaan,0.2957746478873239,0.4296875,-0.133912852112676,4.0,0.391304347826087,3.608695652173913,13.200000000000005,1.6847826086956526,11.51521739130435,2017,1,3,3,3,1,2,2,1
C. Felicio,0.5520833333333334,0.5971223021582733,-0.0450389688249399,3.0,0.7391304347826086,2.260869565217392,53.650000000000006,3.039130434782608,50.6108695652174,2017,1,1,1,4,4,1,1,9
M. Carter-Williams,0.422680412371134,0.34375,0.078930412371134,6.5,1.2826086956521738,5.217391304347826,27.45000000000001,0.9065217391304352,26.543478260869573,2017,1,1,1,1,1,7,7,7
K. Malone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,3,3,6,2,2,2
A. Gilliam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,3,3,6,2,2,2
C. Paul,0.4555555555555555,0.4857916102841678,-0.0302360547286122,19.0,2.782608695652174,16.217391304347828,74.2,14.069565217391302,60.1304347826087,2017,0,1,4,0,0,4,4,8
D. Jordan,0.78125,0.7007434944237918,0.0805065055762082,8.0,2.5217391304347827,5.478260869565217,85.9,16.91521739130435,68.98478260869565,2017,0,1,4,0,4,4,8,9
J. Redick,0.3695652173913043,0.4491725768321513,-0.0796073594408469,8.0,2.065217391304348,5.934782608695652,44.05,12.80217391304348,31.24782608695652,2017,1,1,1,4,1,1,1,9
B. Griffin,0.4452054794520548,0.5,-0.0547945205479452,12.0,2.6956521739130435,9.304347826086955,60.49999999999999,15.184782608695652,45.31521739130433,2017,0,1,4,4,4,1,8,9
L. Mbah a Moute,0.35,0.5012468827930174,-0.1512468827930174,1.5,1.0,0.5,7.4,7.432608695652172,-0.032608695652172,2017,1,3,3,3,3,2,2,1
J. Crawford,0.4560975609756098,0.4092105263157894,0.0468870346598203,33.5,2.1956521739130435,31.30434782608696,134.5,7.67391304347826,126.82608695652172,2017,0,0,0,5,5,0,0,0
A. Rivers,0.4272300469483568,0.4430147058823529,-0.0157846589339961,21.0,1.6956521739130437,19.30434782608696,55.75,6.115217391304348,49.63478260869565,2017,0,1,4,0,4,4,4,4
R. Felton,0.3975903614457831,0.4473684210526316,-0.0497780596068484,11.0,1.391304347826087,9.608695652173914,42.90000000000001,4.308695652173912,38.5913043478261,2017,1,1,1,4,4,1,1,9
M. Speights,0.452914798206278,0.4376731301939058,0.0152416680123722,13.0,1.0,12.0,83.5,5.382608695652177,78.11739130434782,2017,0,0,4,0,0,4,8,8
W. Johnson,0.3292682926829268,0.3898305084745763,-0.0605622157916494,5.0,0.1739130434782608,4.826086956521739,16.75,1.582608695652174,15.167391304347824,2017,1,3,1,3,1,2,2,1
S. Napier,0.3723404255319149,0.4259259259259259,-0.053585500394011,7.0,0.5869565217391305,6.413043478260869,31.9,1.3456521739130436,30.554347826086957,2017,1,1,1,4,1,1,1,9
J. Wolf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,3,3,6,2,2,2
K. Seraphin,0.4925373134328358,0.5605095541401274,-0.0679722407072915,5.5,0.4782608695652174,5.021739130434782,15.000000000000004,2.3521739130434787,12.647826086956524,2017,1,3,3,3,1,2,2,1
G. Niang,0.25,0.25,0.0,1.5,0.0434782608695652,1.4565217391304348,0.7500000000000004,-0.0304347826086956,0.7804347826086961,2017,1,3,3,3,6,2,2,2
